,Year,Month,Employment to population ratio (%),Employment to population ratioMales (%),Employment to population ratioFemales (%),Unemployment rate (%),Unemployment rate looked for full-time work (%),Unemployment rate looked for full-time workMales (%),Unemployment rate looked for full-time workFemales (%),Unemployment rate looked for only part-time work (%),Unemployment rate looked for only part-time workMales (%),Unemployment rate looked for only part-time workFemales (%),Participation rate (%),Employed total (000),Employed totalMales (000),Employed totalFemales (000),Employed full-time (000),Employed full-timeMales (000),Employed full-timeFemales (000),Employed part-time (000),Employed part-timeMales (000),Employed part-timeFemales (000),Unemployed total (000),Unemployed totalMales (000),Unemployed totalFemales (000),Unemployed looked for full-time work (000),Unemployed looked for full-time workMales (000),Unemployed looked for full-time workFemales (000),Unemployed looked for only part-time work (000),Unemployed looked for only part-time workMales (000),Unemployed looked for only part-time workFemales (000),Unemployment rateMales (000),Unemployment rateFemales (000),Labour force total (000),Labour force totalMales (000),Labour force totalFemales (000),Participation rateMales (000),Participation rateFemales (000),Not in the labour force (000),Employed total growth (000),Full-time employed growth (000),Part-time employed growth (000)
2014-07-01,2014,7,60.7669584,66.6049011,55.1113828,6.1727062,6.3748475,5.8755413,7.2638075,5.7077221,7.6454244,4.84863,64.7646925,11545.3702499,6226.878214,5318.4920359,8029.7456027,5169.174704,2860.5708987,3515.6246472,1057.7035101,2457.9211372,759.546345,410.236233,349.310112,546.7377377,322.6759564,224.0617814,212.8086073,87.5602766,125.2483306,6.1809426,6.1630611,12304.9165949,6637.114447,5667.8021479,70.9929335,58.731011,6694.50441663341,15.576428999998825,28.212281500000245,-12.635852500000055
2014-08-01,2014,8,60.6904762,66.5669498,54.9986518,6.0831305,6.3099311,5.8533486,7.1230413,5.5642281,7.0041007,4.921501,64.6214856,11545.0558315,6230.4035592,5314.6522723,8014.3033448,5157.3649445,2856.9384003,3530.7524867,1073.0386147,2457.7138719,747.7898478,401.4643683,346.3254796,539.7552042,320.6471438,219.1080604,208.0346436,80.8172245,127.2174191,6.053564,6.1177679,12292.8456793,6631.8679275,5660.9777518,70.85628,58.5825993,6730.0003063082295,-0.3144183999993402,-15.442257900000186,15.127839500000391
2014-09-01,2014,9,60.6228078,66.4301142,54.9990075,6.2264364,6.3577874,5.8202664,7.3113511,5.9276723,7.2336128,5.3471729,64.6480794,11546.386083,6224.6744174,5321.7116657,8009.050825,5151.2688797,2857.7819453,3537.3352581,1073.4055377,2463.9297204,766.6642524,402.0467414,364.617511,543.770179,318.3461661,225.4240129,222.8940734,83.7005754,139.1934981,6.0670539,6.4121773,12313.0503354,6626.7211588,5686.3291767,70.7207821,58.767269,6733.22366017364,1.3302514999995765,-5.252519799999391,6.582771399999729
2014-10-01,2014,10,60.5338072,66.4124264,54.8419798,6.3687753,6.3257706,5.8740189,7.1260062,6.4661897,8.0000103,5.7700844,64.6513034,11542.1910632,6229.3282007,5312.8628625,8010.9611965,5145.0777292,2865.8834672,3531.2298667,1084.2504715,2446.9793952,785.0972978,415.3661143,369.7311835,540.9759249,321.0833321,219.8925927,244.1213729,94.2827822,149.8385908,6.2510944,6.5063804,12327.2883609,6644.694315,5682.5940459,70.8407485,58.6585267,6740.05864157358,-4.1950197999995,1.9103715000001102,-6.105391399999917
2014-11-01,2014,11,60.4753292,66.5813868,54.5643632,6.2958108,6.41978,6.0644271,7.0665801,6.0167176,7.5428677,5.3367089,64.5385545,11543.7866473,6251.5028516,5292.2837957,7982.7090575,5171.6889019,2811.0201556,3561.0775898,1079.8139497,2481.2636401,775.6056286,421.9750244,353.6306042,547.628933,333.8812928,213.7476403,227.9766956,88.0937316,139.882964,6.3231651,6.263478,12319.3922759,6673.477876,5645.9143999,71.0756154,58.210356,6769.03071612719,1.5955840999995416,-28.25213900000017,29.847723100000167
2014-12-01,2014,12,60.68876,66.6123817,54.9554411,6.1072511,6.3472755,5.9095588,7.1353745,5.5631405,6.4519293,5.1745049,64.6362586,11597.3161587,6260.7405507,5336.575608,8026.7958182,5184.6913876,2842.1044306,3570.5203405,1076.0491631,2494.4711774,754.3470894,399.8502199,354.4968695,544.0128374,325.6360418,218.3767956,210.334252,74.2141781,136.1200739,6.0032245,6.2289994,12351.6632481,6660.5907706,5691.0724775,70.8666668,58.6060091,6757.832746304599,53.52951140000005,44.08676070000001,9.442750700000033
2015-01-01,2015,1,60.6503229,66.5459009,54.944851,6.3368658,6.3341789,5.9826199,6.9646182,6.3428912,8.3638372,5.4293989,64.7536764,11607.888947,6263.768672,5344.1202749,8028.3052691,5173.4873612,2854.8179079,3579.5836779,1090.2813108,2489.3023671,785.3424361,428.7175895,356.6248466,542.9165266,329.20518,213.7113466,242.4259095,99.5124095,142.9135,6.405954,6.2557585,12393.2313831,6692.4862615,5700.7451216,71.1005707,58.6114412,6745.807621486925,10.572788299999957,1.5094509000000471,9.06333739999991
2015-02-01,2015,2,60.8978399,66.8120253,55.1750839,6.1215019,6.2132332,5.8649036,6.8357966,5.9155666,7.3733488,5.2561624,64.8687837,11673.2499354,6298.1197491,5375.1301863,8068.037735,5192.663247,2875.374488,3605.2122003,1105.456502,2499.7556983,761.1734667,411.5162873,349.6571794,534.4954473,323.5187585,210.9766888,226.6780194,87.9975289,138.6804905,6.1332133,6.1077758,12434.423402,6709.6360364,5724.7873656,71.1774927,58.764274,6734.154599255173,65.36098839999977,39.732465899999625,25.628522399999838
2015-03-01,2015,3,60.9105602,66.9561906,55.0613423,6.0910306,6.1854847,5.8236698,6.8361398,5.8773535,7.2628211,5.2568703,64.8612807,11693.683053,6321.0373408,5372.6457123,8100.9613978,5226.090515,2874.8708829,3592.7216552,1094.9468258,2497.7748294,758.4640921,408.9226913,349.5414008,534.1217489,323.1706442,210.9511046,224.3423432,85.7520471,138.5902962,6.0761533,6.108528,12452.1471451,6729.9600321,5722.187113,71.2877432,58.6436032,6745.973845902881,20.433117600001424,32.923662799999875,-12.490545099999963
2015-04-01,2015,4,60.84709,66.7358789,55.1504904,6.1058671,6.1709061,5.7750706,6.8712256,5.9596794,7.7945494,5.1117542,64.8039319,11693.2572688,6306.0900842,5387.1671846,8087.1692098,5188.5867901,2898.5824197,3606.088059,1117.5032941,2488.5847649,760.4040053,412.4775219,347.9264834,531.8730047,318.0098459,213.8631588,228.5310006,94.467676,134.0633246,6.139367,6.0666225,12453.6612741,6718.5676061,5735.093668,71.1010321,58.7123468,6763.7857371669215,-0.4257842000006349,-13.792187999999442,13.366403800000171
2015-05-01,2015,5,61.0024353,66.774495,55.4196369,5.9358014,5.9339842,5.6009211,6.5234363,5.9398677,7.627146,5.170325,64.8519162,11734.8993948,6315.577142,5419.3222528,8110.5966222,5200.7117998,2909.8848224,3624.3027726,1114.8653421,2509.4374304,740.5158704,400.6240146,339.8918558,511.6422948,308.5705554,203.0717394,228.8735757,92.0534592,136.8201165,5.9650389,5.9017055,12475.4152652,6716.2011566,5759.2141087,71.0102862,58.8954744,6761.35674740554,41.642126000000644,23.42741239999941,18.214713599999868
2015-06-01,2015,6,60.906137,66.5752067,55.423786,6.0072571,6.2484453,5.7538246,7.1150515,5.4623317,7.2449686,4.6486349,64.7987654,11728.1448144,6302.5663047,5425.5785097,8108.9613882,5189.6941075,2919.2672807,3619.1834262,1112.8721972,2506.3112289,749.5683097,403.7610152,345.8072945,540.4539886,316.836091,223.6178976,209.1143211,86.9249242,122.1893969,6.0205981,5.9917549,12477.713124,6706.3273199,5771.3858041,70.8402111,58.9563032,6778.383881823511,-6.754580400000123,-1.6352339999994001,-5.119346399999813
2015-07-01,2015,7,61.00033,66.7321314,55.4584497,6.2719281,6.4535163,5.7979596,7.5973513,5.8625566,7.1582844,5.2729142,65.0822414,11760.608636,6324.4676858,5436.1409502,8131.0632714,5204.9652085,2926.098063,3629.5453646,1119.5024773,2510.0428872,786.9754563,406.6717921,380.3036642,560.9398397,320.3558833,240.5839565,226.0356166,86.3159088,139.7197078,6.0416486,6.5384215,12547.5840923,6731.1394779,5816.4446144,71.0230974,59.3382335,6731.997898709913,32.4638216000003,22.101883199999975,10.361938399999872
2015-08-01,2015,8,60.985511,66.5612182,55.5956497,6.0800553,6.2678042,6.0006527,6.7405436,5.6604896,6.8971168,5.1075974,64.9335039,11772.0703851,6315.2984343,5456.7719508,8116.5240355,5200.6809297,2915.8431058,3655.5463496,1114.6175046,2540.928845,762.0834893,414.5682972,347.5151921,542.7460988,331.9967715,210.7493273,219.3373905,82.5715258,136.7658648,6.1601264,5.9872157,12534.1538744,6729.8667315,5804.2871429,70.930635,59.1362655,6768.907136604519,11.461749099998997,-14.539235900000676,26.000985000000128
2015-09-01,2015,9,60.9686295,66.5431165,55.5810589,6.1630409,6.3944631,5.9532822,7.164057,5.6417196,7.2691568,4.8988189,64.9729383,11783.1296174,6320.5992516,5462.5303658,8140.4186006,5198.6082014,2941.8103992,3642.7110168,1121.9910502,2520.7199666,773.8945373,417.0315174,356.8630199,556.0953785,329.0788078,227.0165707,217.7991588,87.9527096,129.8464492,6.189587,6.1323062,12557.0241547,6737.630769,5819.3933857,70.9336143,59.2121278,6769.520839648823,11.059232300000076,23.894565100000364,-12.835332800000288
2015-10-01,2015,10,61.3005648,66.8867191,55.9031093,5.9237058,6.0909146,5.6315585,6.8977038,5.5511816,7.3106988,4.7557422,65.16048,11860.56385,6359.5257105,5501.0381395,8171.6215836,5232.4359314,2939.1856522,3688.9422664,1127.0897792,2561.8524873,746.8246029,401.1495054,345.6750975,530.0088834,312.2523647,217.7565187,216.8157195,88.8971406,127.9185788,5.9335716,5.9122978,12607.3884529,6760.6752159,5846.713237,71.1058347,59.4159577,6740.824532793167,77.43423260000054,31.20298300000013,46.231249599999956
2015-11-01,2015,11,61.4123093,66.8710638,56.139352,5.8508739,5.9109166,5.3982949,6.7995269,5.7178708,7.2258644,5.0301291,65.2287619,11895.491237,6364.2970203,5531.1942167,8190.4278506,5222.3695384,2968.0583122,3705.0633864,1141.9274818,2563.1359045,739.2423227,386.9470379,352.2952848,514.5436036,298.0061589,216.5374447,224.6987191,88.9408791,135.75784,5.7314924,5.9878629,12634.7335597,6751.2440582,5883.4895015,70.9368012,59.7150046,6735.14744320771,34.927386999999726,18.806266999999934,16.121120000000246
2015-12-01,2015,12,61.3974241,66.9593287,56.0262023,5.7458546,5.8580689,5.3738653,6.6994452,5.4948832,6.7806441,4.9109114,65.1402904,11905.911572,6378.9956227,5526.9159493,8217.5194622,5242.6768489,2974.8426133,3688.3921098,1136.3187738,2552.0733359,725.7997641,380.3884476,345.4113164,511.3427647,297.7342267,213.6085381,214.4569993,82.654221,131.8027783,5.6275608,5.8820175,12631.7113361,6759.3840704,5872.3272657,70.9522073,59.5276278,6759.837670718674,10.420335000000705,27.09161159999985,-16.671276600000056
2016-01-01,2016,1,61.3160711,66.9885262,55.8385485,6.0209061,6.2285754,5.7703076,7.0290369,5.5611509,7.3686003,4.7189917,65.2443735,11910.1532078,6392.2481462,5517.9050616,8186.1769608,5231.2623057,2954.9146551,3723.976247,1160.9858405,2562.9904065,763.0411327,412.6983812,350.3427516,543.7500887,320.3448092,223.4052795,219.291044,92.3535719,126.9374721,6.0646822,5.9701424,12673.1943405,6804.9465273,5868.2478132,71.313461,59.3838489,6751.000667671857,4.2416357999991305,-31.34250139999949,35.58413719999999
2016-02-01,2016,2,61.300736,66.7920118,55.9985599,5.6743794,5.8672155,5.3474056,6.7639521,5.245271,6.6010604,4.6193846,64.9884258,11927.1830518,6383.9651244,5543.2179275,8212.2955295,5227.4544984,2984.8410311,3714.8875223,1156.510626,2558.3768964,717.5077337,377.0629514,340.4447822,511.8653138,295.3254444,216.5398693,205.6424199,81.737507,123.9049129,5.5770061,5.7862729,12644.6907855,6761.0280758,5883.6627097,70.7370197,59.4377928,6812.144227573974,17.029844000000594,26.118568699998832,-9.088724700000057
2016-03-01,2016,3,61.2768648,66.7947084,55.9494744,5.6422037,5.7856207,5.3530915,6.5342167,5.3277526,6.8914721,4.5925671,64.9409664,11942.5429193,6394.6668887,5547.8760306,8189.3408358,5214.2249658,2975.11587,3753.2020835,1180.4419229,2572.7601606,714.1143845,382.2799529,331.8344315,502.9000889,294.9089813,207.9911077,211.2142956,87.3709717,123.8433239,5.6408876,5.6437206,12656.6573038,6776.9468416,5879.7104621,70.7877668,59.2959735,6832.823690126204,15.359867499999382,-22.954693699999552,38.314561199999844
2016-04-01,2016,4,61.2380507,66.6219995,56.0407627,5.6389469,5.8204855,5.4645081,6.4307593,5.2429265,6.0712476,4.850988,64.8975914,11948.5216584,6384.8519038,5563.6697546,8177.096659,5184.0869396,2993.0097193,3771.4249994,1200.7649642,2570.6600353,714.0348428,377.2733093,336.7615336,505.3611979,299.6597858,205.701412,208.6736449,77.6135234,131.0601215,5.5792121,5.7074054,12662.5565012,6762.1252131,5900.4312881,70.5586143,59.4328355,6849.040505773053,5.978739100000894,-12.244176799999877,18.222915900000316
2016-05-01,2016,5,61.1465472,66.5906934,55.8919561,5.7261827,5.8407462,5.4721461,6.4770839,5.4768513,6.6447942,4.9265981,64.8605826,11944.1910343,6388.585934,5555.6051003,8173.9071963,5196.069811,2977.8373853,3770.283838,1192.516123,2577.767715,725.4890296,385.6769274,339.8121022,507.0316006,300.7965591,206.2350415,218.457429,84.8803683,133.5770607,5.6932678,5.7640043,12669.6800639,6774.2628614,5895.4172024,70.6107527,59.3106229,6864.03294949498,-4.330624100000932,-3.189462700000149,-1.1411614000003283
2016-06-01,2016,6,61.1760136,66.5262083,56.0129226,5.6941706,5.6527642,5.1794367,6.4682718,5.784637,6.5839986,5.4190363,64.8698113,11963.4766036,6389.1091908,5574.3674128,8210.6980857,5221.3652948,2989.332791,3752.7785178,1167.743896,2585.0346218,722.3527673,367.5126328,354.8401345,491.9395872,285.2095583,206.7300288,230.4131801,82.3030744,148.1101057,5.4392956,5.9846131,12685.8293709,6756.6218236,5929.2075473,70.3529111,59.5784632,6869.999629792657,19.285569300000134,36.7908894000002,-17.505320199999915
2016-07-01,2016,7,61.2510079,66.6629446,56.0290657,5.6913294,5.5101016,5.1985384,6.0493311,6.0767245,6.9485914,5.6656262,64.9473771,11996.3725018,6411.5280193,5584.8444824,8175.1504008,5198.4666249,2976.6837759,3821.222101,1213.0613944,2608.1607066,723.9557893,375.6484806,348.3073087,476.7272533,285.0634152,191.6638381,247.228536,90.5850654,156.6434706,5.5346797,5.8705275,12720.3282911,6787.1765,5933.1517911,70.5686959,59.5234035,6865.26370519326,32.895898200000374,-35.547684899999695,68.44358319999992
2016-08-01,2016,8,61.0328735,66.4771703,55.780472,5.6008486,5.7257765,5.3013319,6.4600294,5.3312802,6.8595561,4.6072332,64.6540489,11971.8148075,6402.9022174,5568.9125901,8169.7916478,5200.408956,2969.3826918,3802.0231598,1202.4932614,2599.5298984,710.3064148,379.6849729,330.621442,496.195028,291.124411,205.0706169,214.1113869,88.5605618,125.5508251,5.5979372,5.6041959,12682.1212223,6782.5871902,5899.5340321,70.4191925,59.0921096,6933.233791142939,-24.55769429999964,-5.3587530000004335,-19.19894119999981
2016-09-01,2016,9,60.8443017,66.1367969,55.7390683,5.6459141,5.8279997,5.4359382,6.5039638,5.2596149,6.3094365,4.7598486,64.4850736,11952.9348734,6379.3279223,5573.606951,8108.0600047,5153.0367199,2955.0232848,3844.8748687,1226.2912024,2618.5836663,715.2339269,378.8006863,336.4332405,501.7815438,296.2181277,205.5634161,213.452383,82.5825586,130.8698244,5.6051121,5.6925711,12668.1688002,6758.1286087,5910.0401916,70.0639605,59.1035817,6976.949198393706,-18.879934100001265,-61.73164309999993,42.851708900000176
2016-10-01,2016,10,60.9350735,66.3674152,55.6953669,5.5870184,5.7676879,5.3212756,6.5409175,5.1998034,6.5080712,4.5802607,64.5409905,11985.9947618,6409.4510422,5576.5437196,8157.0732222,5195.9274344,2961.1457878,3828.9215396,1213.5236078,2615.3979318,709.2877647,376.5039532,332.7838115,499.2709097,292.0293027,207.2416069,210.016855,84.4746505,125.5422045,5.5482825,5.6315005,12695.2825265,6785.9549954,5909.3275311,70.2659697,59.0190235,6974.825459369844,33.059888400001,49.01321749999988,-15.953329100000246
2016-11-01,2016,11,60.9865077,66.3456239,55.8178526,5.7571261,5.921002,5.4767678,6.6897511,5.403457,6.4977029,4.8946077,64.7120627,12011.3512293,6415.2191088,5596.1321205,8193.7943016,5217.4795461,2976.3147555,3817.5569278,1197.7395627,2619.817365,733.7516432,385.5396744,348.2119688,515.6886562,302.3058283,213.3828279,218.062987,83.2338461,134.8291409,5.6690685,5.8578703,12745.1028725,6800.7587832,5944.3440893,70.3328408,59.2910451,6949.993127739224,25.35646749999978,36.721079400001145,-11.364611800000148
2016-12-01,2016,12,61.0370147,66.4680245,55.7994386,5.8337492,6.0700633,5.5160288,7.0296091,5.3225048,7.1758583,4.4518161,64.8183549,12036.5517848,6434.9482524,5601.6035325,8210.9659512,5236.1082882,2974.857663,3825.5858336,1198.8399642,2626.7458694,745.6835525,398.3644849,347.3190676,530.6197843,305.6870251,224.9327591,215.0637682,92.6774597,122.3863085,5.8297417,5.8383524,12782.2353373,6833.3127372,5948.9226001,70.5828207,59.2591996,6937.850673861631,25.20055549999961,17.171649599999,8.028905800000302
2017-01-01,2017,1,61.0163894,66.304194,55.9166256,5.6797803,5.9228019,5.4071755,6.8273619,5.1669335,6.2055761,4.6935531,64.6906778,12054.9897564,6431.2813792,5623.7083772,8158.07845,5224.6084012,2933.4700488,3896.9113063,1206.672978,2690.2383284,725.9280499,378.4876549,347.440395,513.6067332,298.6524076,214.9543257,212.3213167,79.8352473,132.4860694,5.5580102,5.8186525,12780.9178063,6809.769034,5971.1487722,70.2062653,59.3712312,6976.052194561547,18.43797160000031,-52.88750119999986,71.32547269999986
