,Year,Month,Monthly hours worked in all jobs (000),Monthly hours worked in all jobs Males(000),Monthly hours worked in all jobs Females(000),Monthly hours worked in all jobs (employed full-time) (000),Monthly hours worked in all jobs (employed full-time) Males(000),Monthly hours worked in all jobs (employed full-time) Females(000),Monthly hours worked in all jobs (employed part-time) (000),Monthly hours worked in all jobs (employed part-time) Males(000),Monthly hours worked in all jobs (employed part-time) Females(000),Monthly hours worked in all jobs New South Wales(000),Monthly hours worked in all jobs Victoria(000),Monthly hours worked in all jobs Queensland(000),Monthly hours worked in all jobs South Australia(000),Monthly hours worked in all jobs Western Australia(000),Monthly hours worked in all jobs Tasmania(000),Monthly hours worked in all jobs Northern Territory(000),Monthly hours worked in all jobs Australian Capital Territory(000),Monthly worked hour growth (000),Monthly worked hour growth Males (000),Monthly worked hour growth Females (000),Monthly full-time worked hour growth (000),Monthly part-time worked hour growth (000),Monthly hours worked per thousand people New South Wales(000),Monthly hours worked per thousand people Victoria(000),Monthly hours worked per thousand people Queensland(000),Monthly hours worked per thousand people South Australia(000),Monthly hours worked per thousand people Western Australia(000),Monthly hours worked per thousand people Tasmania(000),Monthly hours worked per thousand people Northern Territory(000),Monthly hours worked per thousand people Australian Capital Territory(000)
2015-12-01,2015,12,1650056.845057,993599.489037,656457.35602,1383269.04294,912581.42491,470687.61803,266787.802117,81018.064127,185769.73799,531677.70074,407936.63661,337173.44844,107657.30016,184231.39157,31612.354125,20679.040255,29064.925902,-3103.1628519999795,798.9032580000348,-3902.0661100000143,-971.730680000037,-2131.4321720000007,65.49368080068983,61.529832517835864,65.91211972241227,61.290805670367206,70.03398143769483,59.03334103641457,84.19804664087948,67.8928425648213
2016-01-01,2016,1,1659591.342555,994487.603175,665103.73938,1389137.00065,910681.91925,478455.0814,270454.341905,83805.683925,186648.65798,532805.2284,418631.64379,333750.79494,108328.4897,184354.74902,31910.823699,20426.926929,29347.965019,9534.49749800004,888.1141380000627,8646.383360000094,5867.957709999988,3666.5397879999946,65.63257309682189,63.14298010377231,65.24304465643633,61.67292325647595,70.08087471299324,59.59070718767507,83.17152658387623,68.55399443821537
2016-02-01,2016,2,1661521.010997,998446.010537,663075.00046,1391097.34023,916235.39329,474861.94694,270423.670767,82210.617247,188213.05352,534367.72401,417048.76383,336476.21362,108414.56634,184503.24737,31498.025698,20059.440599,29154.774948,1929.6684419999365,3958.407361999969,-2028.7389200000325,1960.3395799999125,-30.671137999976054,65.82504607169254,62.90423141073018,65.77582125305445,61.72192789069172,70.13732508553181,58.819842573295986,81.67524673859936,68.10272120532585
2016-03-01,2016,3,1653516.156965,992975.237715,660540.91925,1382701.06933,909152.7201,473548.34923,270815.087635,83822.517615,186992.57002,530772.07424,415646.58793,334602.32868,108679.32491,182862.69487,31468.724993,19967.093783,29484.572889,-8004.854031999828,-5470.77282199997,-2534.081209999975,-8396.270899999887,391.41686800000025,65.38212296624785,62.69273864311679,65.40950614407194,61.872658645032736,69.51368314072836,58.765126037348274,81.29924178745928,68.87309714786264
2016-04-01,2016,4,1646274.291656,987304.194666,658970.09699,1371241.68908,899124.17493,472117.51415,275032.602576,88180.019736,186852.58284,529280.83824,415570.89238,331103.65114,109155.36648,180229.30342,31074.165709,20042.469031,29882.866219,-7241.865309000015,-5671.043049000087,-1570.8222600000445,-11459.380250000162,4217.514940999972,65.19842796747967,62.68132134421334,64.72556957091193,62.143675764304014,68.51262199498214,58.028320651727356,81.60614426302932,69.80347166316281
2016-05-01,2016,5,1659618.296271,999868.601681,659749.69459,1389641.68375,915523.39814,474118.28561,269976.612521,84345.203541,185631.40898,529346.87414,419881.80976,340359.72513,107727.33827,180478.65818,31388.99421,21185.08958,29237.54389,13344.004614999983,12564.407015000004,779.5975999999791,18399.99467000016,-5055.990055000002,65.20656247105198,63.33154493431273,66.53498683022187,61.33067934528892,68.60741206568844,58.616235686274514,86.25850806188926,68.2960614108853
2016-06-01,2016,6,1654993.984478,992820.571378,662173.4131,1382066.66202,909506.37779,472560.28423,272927.322458,83314.193588,189613.12887,529147.86323,423315.59603,333121.11156,107324.66124,180451.91756,31332.745063,20637.02767,29736.688657,-4624.311792999972,-7048.030303000007,2423.718510000035,-7575.021730000153,2950.709937000007,65.18204770017246,63.8494692272885,65.11995143387743,61.10142968403074,68.59724684862769,58.511195262371615,84.02698562703583,69.46201508292454
2016-07-01,2016,7,1659362.059244,993158.743554,666203.31569,1380668.76136,907719.94638,472948.81498,278693.297884,85438.797174,193254.50071,529390.90311,424956.24796,334716.31464,108439.39312,179402.7938,31475.833423,21021.794135,29968.92398,4368.0747659998015,338.17217600008007,4029.902589999954,-1397.900660000043,5765.975426000019,65.21198609386548,64.09693177272659,65.43178861108396,61.73606212354113,68.19843146050331,58.77840041643324,85.59362432817589,70.00449423032002
2016-08-01,2016,8,1661681.370901,999624.972601,662056.3983,1386015.94967,913047.21595,472968.73372,275665.421231,86577.756651,189087.66458,526501.30637,429323.6076,334840.78099,108893.91149,179754.00822,31870.662882,20578.665025,29908.03747,2319.3116570001002,6466.2290469999425,-4146.917389999959,5347.188310000114,-3027.876653000014,64.85603675412663,64.75566865261919,65.45611982992865,61.99482578423,68.33194260624953,59.515710330532215,83.78935270765471,69.8622692595188
2016-09-01,2016,9,1658050.275155,996047.918075,662002.35708,1375851.64855,906458.18661,469393.46194,282198.626605,89589.731465,192608.89514,530312.97676,426500.23013,331845.93151,109069.02837,178198.79931,31843.043809,20808.783496,29515.087219,-3631.0957460000645,-3577.0545259999344,-54.04122000001371,-10164.30111999996,6533.205374000012,65.32556993840848,64.32981344062505,64.87067373863748,62.09452227156277,67.74074329430549,59.46413409710551,84.72631716612378,68.94437565755665
2016-10-01,2016,10,1663622.717,1000806.45482,662816.26218,1386657.13795,913751.5784,472905.55955,276965.57905,87054.87642,189910.70263,530672.90672,426921.101,333257.82026,110380.58408,180583.22987,31210.976032,21142.9298,29435.356038,5572.441845000023,4758.536744999932,813.9050999999745,10805.489399999846,-5233.047554999997,65.36990720867209,64.39329416733285,65.14667584009383,62.84120926843154,68.64716409564359,58.28380211391223,86.08684771986971,68.75813136650315
2016-11-01,2016,11,1665127.38088,998774.20707,666353.17381,1385263.62334,912797.9087,472465.71464,279863.75754,85976.29837,193887.45917,530044.49073,430190.37241,332817.39748,109200.49971,180777.15199,31265.629275,20606.23643,30192.74126,1504.6638800001238,-2032.2477499999804,3536.911629999988,-1393.5146099999547,2898.1784900000202,65.29249701034738,64.88640438166489,65.06058009578732,62.16937074295474,68.72088192427584,58.385862324929974,83.9016141286645,70.52730964727867
2016-12-01,2016,12,1671822.954037,1005218.416527,666604.53751,1392115.58751,919580.38328,472535.20423,279707.366527,85638.033247,194069.33328,532139.18977,431683.89412,331761.88837,110946.37724,182566.51005,31524.432689,21002.30496,30161.66026,6695.57315699989,6444.209457000019,251.36370000010356,6851.96417000005,-156.39101300004404,65.55052842695245,65.1116750056562,64.85424462320398,63.16332322231711,69.40109102486126,58.86915534827264,85.51427100977199,70.45470745153001
2017-01-01,2017,1,1691675.199927,1021490.033447,670185.16648,1406066.9913,936412.49757,469654.49373,285608.208627,85077.535877,200530.67275,532290.61595,440872.85637,334357.4526,113509.19554,188148.69251,33434.754481,20704.255804,28307.230195,19852.245890000137,16271.616919999942,3580.6289699999616,13951.403790000128,5900.842100000009,65.56918156565656,66.49766306731625,65.36163671195386,64.62237150014234,71.52310975062723,62.43651630438843,84.30071581433225,66.12293902125671
2017-02-01,2017,2,1659501.122092,993746.761902,665754.36019,1377717.16166,908074.3426,469642.81906,281783.960432,85672.419302,196111.54113,526551.56737,429775.8105,328689.88224,107808.53066,183863.98014,32037.130874,21051.683125,29723.328257,-32174.07783500012,-27743.27154499991,-4430.806289999979,-28349.829640000127,-3824.248194999993,64.8622280574033,64.82387524698714,64.25371561724172,61.37690330771421,69.89431313768722,59.82657492810457,85.71532217019544,69.43080648680215
2017-03-01,2017,3,1675683.000621,1002216.621801,673466.37882,1394695.44537,916656.58514,478038.86023,280987.555251,85560.036661,195427.51859,529169.6056,432788.08179,335704.86348,110114.53701,185692.89761,31570.665676,21080.294657,29493.192235,16181.878529000096,8469.859898999915,7712.018629999948,16978.283710000105,-796.4051810000092,65.18472599162355,65.2782216609602,65.62503440132929,62.6897449530316,70.58956040827188,58.95549145845005,85.83181863599349,68.89323110254612
2017-04-01,2017,4,1687642.353953,1016838.123263,670804.23069,1399083.3315,926662.16966,472421.16184,288559.022453,90175.953603,198383.06885,532125.96318,436512.01015,339021.57669,113074.43661,183733.33525,32570.530866,20749.748082,29898.461232,11959.353331999853,14621.501462000073,-2662.148129999987,4387.886129999999,7571.467202000029,65.54889913525498,65.8399086185312,66.27339980256085,64.3748571648164,69.84464960465293,60.82265334453782,84.48594495928339,69.83990009810792
2017-05-01,2017,5,1706659.854118,1020701.910128,685957.94399,1422763.2845,933721.36247,489041.92203,283896.569618,86980.547658,196916.02196,541976.895,440699.44107,345650.86901,110757.04198,184275.27681,32978.590158,19973.60607,30313.209295,19017.500165000092,3863.7868649999145,15153.713300000061,23679.95299999998,-4662.452835000004,66.76236696230599,66.47150651895203,67.56932245332813,63.05553201252491,70.05066403482095,61.58466882913165,81.32575761400652,70.80871127073114
2017-06-01,2017,6,1703024.512895,1015314.552025,687709.96087,1420549.90805,932359.31007,488190.59798,282474.604845,82955.241955,199519.36289,538133.91673,445520.84776,340158.90736,111766.64318,185621.32145,32727.551796,19712.600051,29511.379054,-3635.341223000083,-5387.358102999977,1752.0168799998937,-2213.376450000098,-1421.9647729999851,66.28897717787633,67.19872814974585,66.49573010653896,63.630312086535724,70.5623513457006,61.1158763697479,80.26302952361564,68.93571374445223
2017-07-01,2017,7,1696324.347658,1015774.108548,680550.23911,1413306.13609,930785.73208,482520.40401,283018.211568,84988.376468,198029.8351,536711.11871,437292.78562,341561.71212,112054.31138,186617.64065,32589.722246,19567.850499,29964.630888,-6700.165236999979,459.55652300000656,-7159.721759999986,-7243.771960000042,543.6067230000044,66.11371257822123,65.95767441741202,66.76995643045645,63.79408561343581,70.94109353379457,60.858491589169006,79.67365838355049,69.99446598458303
2017-08-01,2017,8,1702244.536159,1017974.049549,684270.48661,1420064.82168,933888.4636,486176.35808,282179.714479,84085.585949,198094.12853,538818.55614,437005.88381,344308.09271,112014.08735,186914.55483,32535.028971,20140.968039,30465.644887,5920.188500999939,2199.9410009999992,3720.247500000056,6758.685590000125,-838.4970890000113,66.37331314855876,65.91440049020348,67.30683075163718,63.77118551095929,71.05396290960238,60.75635662184874,82.0071988558632,71.16478600093436
2017-09-01,2017,9,1710504.164036,1024702.338566,685801.82547,1426695.94159,939573.17418,487122.76741,283808.222446,85129.164386,198679.05806,543525.09494,438369.03768,344361.01273,111903.75889,188375.7033,32859.898096,20099.654544,31091.102788,8259.62787700002,6728.289017000003,1531.338860000018,6631.119909999892,1628.5079670000123,66.95307895294407,66.1200074933257,67.31717578535823,63.70837397665812,71.60940595301452,61.363021654528474,81.83898429967427,72.625794879701
2017-10-01,2017,10,1714174.384756,1023956.061966,690218.32279,1430535.66181,937995.09108,492540.57073,283638.722946,85960.970886,197677.75206,546772.49121,438175.97426,350609.56399,111886.16924,183162.9266,32593.804905,20214.546299,30736.16327,3670.2207200000994,-746.2765999999829,4416.497319999966,3839.7202200000174,-169.49950000003446,67.35310313008131,66.09088738291679,68.53866953181507,63.6983599430686,69.62781365467954,60.866115602240896,82.30678460504886,71.79669065638869
2017-11-01,2017,11,1726983.335265,1030511.944275,696471.39099,1441577.50681,944267.12926,497310.37755,285405.828455,86244.815015,199161.01344,546628.96817,445339.30253,350087.26082,112167.39602,188258.91015,32731.764824,20236.12685,31517.259566,12808.950508999871,6555.882309000008,6253.06819999998,11041.844999999972,1767.1055090000154,67.33542352426706,67.17134534910029,68.43656745577168,63.85846627953316,71.56500803999089,61.123743835667604,82.39465329804561,73.6212557019388
2017-12-01,2017,12,1720011.718425,1025831.724895,694179.99353,1433545.65701,939462.74198,494082.91503,286466.061415,86368.982915,200097.0785,546211.36684,444300.30878,346880.03656,111679.63495,187097.03277,32773.465863,19828.000212,31184.896232,-6971.616839999799,-4680.219380000024,-2291.3974600000074,-8031.849799999967,1060.232959999994,67.28398211874847,67.01463201254921,67.80960542664451,63.580777085112445,71.12333033148332,61.201616924369745,80.73289988599349,72.84488725064237
2018-01-01,2018,1,1698238.933963,1007221.607483,691017.32648,1411295.35319,919284.8254,492010.52779,286943.580773,87936.782083,199006.79869,536528.84578,440628.44039,346623.09218,111122.29777,179210.09602,32424.075658,20280.356349,31344.245813,-21772.78446200001,-18610.117411999963,-3162.667049999931,-22250.30382000003,477.51935800001957,66.09125964276915,66.46079735591789,67.75937683119929,63.263477238827214,68.12517905420816,60.54916089262372,82.57474083469056,73.21711238729269
2018-02-01,2018,2,1721077.410259,1025990.931769,695086.47849,1432304.22837,936897.25033,495406.97804,288773.181889,89093.681439,199679.50045,547200.62011,445621.07499,345919.14487,112500.78252,184840.93515,32707.570457,20392.488868,31895.202128,22838.47629599995,18769.32428599999,4069.1520099999616,21008.875179999974,1829.6011159999762,67.40584135378172,67.21384560702273,67.62176617534944,64.04826787361229,70.26569419524063,61.0785629449113,83.03130646579805,74.50409280074749
2018-03-01,2018,3,1724038.461514,1027892.054764,696146.40675,1431584.2074,939282.80315,492301.40425,292454.254114,88609.251614,203845.0025,550314.37232,445327.46984,346747.93562,113155.85294,183814.56014,32705.57296,20409.211449,31453.947915,2961.0512550000567,1901.1229949999833,1059.928259999957,-720.0209699999541,3681.072225000011,67.78940284799211,67.16956060272402,67.78378176522334,64.4212086194136,69.87552654907626,61.07483279178338,83.09939515065146,73.47336583742116
2018-04-01,2018,4,1759204.899274,1046622.239344,712582.65993,1466751.8203,957998.11829,508753.70201,292453.078974,88624.121054,203828.95792,559935.61413,459443.24777,354547.99852,112574.11588,187020.30567,34898.355636,20711.160852,30093.223282,35166.437759999884,18730.18458,16436.25318,35167.612900000066,-1.1751400000066496,68.97457675905396,69.29866932683751,69.30857169778126,64.09001758041559,71.09416318330419,65.1696650532213,84.3288308306189,70.29484532118663
2018-05-01,2018,5,1726596.956321,1026048.563951,700548.39237,1434015.47286,938270.59954,495744.87332,292581.483461,87777.964411,204803.51905,553276.59143,445862.18875,341251.94175,114146.20826,187409.06041,32548.040412,21404.196009,30645.035142,-32607.942953000078,-20573.675393000012,-12034.26755999995,-32736.347439999925,128.40448700002162,68.15429803276669,67.25021323851038,66.7094011826801,64.98503174494734,71.24194495932487,60.780654364145654,87.15063521579805,71.58382420462509
2018-06-01,2018,6,1737832.048945,1034180.859775,703651.18917,1443221.68094,944824.48684,498397.1941,294610.368005,89356.372935,205253.99507,556142.38004,448354.71807,347803.77868,112743.81069,187757.97627,32812.322429,21311.791385,31121.54806,11235.09262400004,8132.29582400003,3102.796800000011,9206.208080000011,2028.8845439999714,68.50731461443705,67.62616601607868,67.99018251979278,64.18662720751495,71.37458232722574,61.2741782054155,86.77439489006515,72.69691207661761
2018-07-01,2018,7,1740606.390773,1037991.270443,702615.12033,1446424.43269,948534.17073,497890.26196,294181.958083,89457.099713,204724.85837,554676.24512,453271.51136,345844.90028,114375.97671,187005.32993,32868.924739,21312.011438,31336.675374,2774.3418280000333,3810.410667999997,-1036.06884000008,3202.751749999821,-428.40992200002074,68.32671164326189,68.36777498303142,67.60725252272505,65.11584213492742,71.08847028434579,61.37987813071896,86.77529087133551,73.19942857743517
2018-08-01,2018,8,1742424.64354,1035142.8668,707281.77674,1448630.37456,946500.82743,502129.54713,293794.26898,88642.03937,205152.22961,560328.72259,451611.23233,345878.55132,113374.3951,187210.56914,32732.554333,20508.553205,30699.67026,1818.2527670001145,-2848.403643000056,4666.656410000054,2205.9418699999806,-387.6891029999824,69.0230010581424,68.11735204603389,67.61383077314046,64.54562772559066,71.16649020755722,61.12521817553688,83.50388112785016,71.7114465311843
2018-09-01,2018,9,1748231.655237,1036620.851307,711610.80393,1452588.03635,947066.86553,505521.17082,295643.618887,89553.985777,206089.63311,556237.26479,458305.19107,348003.4604,113132.97044,189655.58883,32422.923477,20020.23755,30562.128349,5807.011696999893,1477.9845070000738,4329.027190000052,3957.661790000042,1849.3499070000253,68.51900280734172,69.12701414350141,68.02921716352262,64.40818129234273,72.09594344636204,60.54700929411765,81.51562520358307,71.39016199252511
2018-10-01,2018,10,1754683.278082,1039785.879602,714897.39848,1457112.48621,949870.69349,507241.79272,297570.791872,89915.186112,207655.60576,556051.86595,459738.42066,348585.85861,115480.95677,190373.14911,33603.566095,20009.275491,30807.324426,6451.622845000122,3165.0282949999673,3286.5945499999216,4524.449860000052,1927.1729849999538,68.49616481276176,69.34319079624127,68.14306687713811,65.74492272701396,72.36871782483084,62.75175741363212,81.47099141286645,71.962916201822
